prompt_index,prompt,model_name,difficulty,category,tech_stack,module_tags
3,"重构src/services/supplier_service.rs的对账逻辑：当前reconcile方法仅返回供应商的所有物料记录，没有计算汇总金额和差异。请增强为：按供应商汇总所有物料的采购总额、已付款总额、未付款金额，计算对账差异（采购总额-已付款总额），差异不为零时标记为""待核对""。需要修改SupplierService新增calculate_reconciliation方法，在suppliers/reconcile.html中展示汇总表格和差异标记",gpt-5.4,困难,代码重构,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
3,"重构src/services/supplier_service.rs的对账逻辑：当前reconcile方法仅返回供应商的所有物料记录，没有计算汇总金额和差异。请增强为：按供应商汇总所有物料的采购总额、已付款总额、未付款金额，计算对账差异（采购总额-已付款总额），差异不为零时标记为""待核对""。需要修改SupplierService新增calculate_reconciliation方法，在suppliers/reconcile.html中展示汇总表格和差异标记",gemini-3.1-p,困难,代码重构,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
3,"重构src/services/supplier_service.rs的对账逻辑：当前reconcile方法仅返回供应商的所有物料记录，没有计算汇总金额和差异。请增强为：按供应商汇总所有物料的采购总额、已付款总额、未付款金额，计算对账差异（采购总额-已付款总额），差异不为零时标记为""待核对""。需要修改SupplierService新增calculate_reconciliation方法，在suppliers/reconcile.html中展示汇总表格和差异标记",DeepSeek-V4-Pro,困难,代码重构,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
3,"重构src/services/supplier_service.rs的对账逻辑：当前reconcile方法仅返回供应商的所有物料记录，没有计算汇总金额和差异。请增强为：按供应商汇总所有物料的采购总额、已付款总额、未付款金额，计算对账差异（采购总额-已付款总额），差异不为零时标记为""待核对""。需要修改SupplierService新增calculate_reconciliation方法，在suppliers/reconcile.html中展示汇总表格和差异标记",Doubao-Seed-2.0-Code,困难,代码重构,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
3,"重构src/services/supplier_service.rs的对账逻辑：当前reconcile方法仅返回供应商的所有物料记录，没有计算汇总金额和差异。请增强为：按供应商汇总所有物料的采购总额、已付款总额、未付款金额，计算对账差异（采购总额-已付款总额），差异不为零时标记为""待核对""。需要修改SupplierService新增calculate_reconciliation方法，在suppliers/reconcile.html中展示汇总表格和差异标记",GLM-5.1,困难,代码重构,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
4,"在库存预警模块中实现自动补货建议功能：新增generate_restock_suggestions()方法，查找所有stock_quantity<=min_quantity的物料，根据近30天的平均日消耗量计算建议补货量（平均日消耗*14天-当前库存），关联供应商信息。需要在inventory_service.rs中新增该方法，在inventory/warning.html中添加""补货建议""列展示建议补货量和供应商",gpt-5.4,困难,功能迭代,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
4,"在库存预警模块中实现自动补货建议功能：新增generate_restock_suggestions()方法，查找所有stock_quantity<=min_quantity的物料，根据近30天的平均日消耗量计算建议补货量（平均日消耗*14天-当前库存），关联供应商信息。需要在inventory_service.rs中新增该方法，在inventory/warning.html中添加""补货建议""列展示建议补货量和供应商",gemini-3.1-p,困难,功能迭代,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
4,"在库存预警模块中实现自动补货建议功能：新增generate_restock_suggestions()方法，查找所有stock_quantity<=min_quantity的物料，根据近30天的平均日消耗量计算建议补货量（平均日消耗*14天-当前库存），关联供应商信息。需要在inventory_service.rs中新增该方法，在inventory/warning.html中添加""补货建议""列展示建议补货量和供应商",DeepSeek-V4-Pro,困难,功能迭代,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
4,"在库存预警模块中实现自动补货建议功能：新增generate_restock_suggestions()方法，查找所有stock_quantity<=min_quantity的物料，根据近30天的平均日消耗量计算建议补货量（平均日消耗*14天-当前库存），关联供应商信息。需要在inventory_service.rs中新增该方法，在inventory/warning.html中添加""补货建议""列展示建议补货量和供应商",Doubao-Seed-2.0-Code,困难,功能迭代,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
4,"在库存预警模块中实现自动补货建议功能：新增generate_restock_suggestions()方法，查找所有stock_quantity<=min_quantity的物料，根据近30天的平均日消耗量计算建议补货量（平均日消耗*14天-当前库存），关联供应商信息。需要在inventory_service.rs中新增该方法，在inventory/warning.html中添加""补货建议""列展示建议补货量和供应商",Qwen3.6-Plus,困难,功能迭代,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
5,为src/services/requisition_service.rs编写单元测试：覆盖创建领用单（库存校验：数量不足时拒绝、创建后stock_quantity减少）、审批领用（状态校验：非待审批状态不可审批、审批后库存扣减）、拒绝领用（状态恢复）三个核心流程。使用临时SQLite数据库和rusqlite::Connection，验证事务回滚场景,gpt-5.4,困难,测试,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
5,为src/services/requisition_service.rs编写单元测试：覆盖创建领用单（库存校验：数量不足时拒绝、创建后stock_quantity减少）、审批领用（状态校验：非待审批状态不可审批、审批后库存扣减）、拒绝领用（状态恢复）三个核心流程。使用临时SQLite数据库和rusqlite::Connection，验证事务回滚场景,gemini-3.1-p,困难,测试,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
5,为src/services/requisition_service.rs编写单元测试：覆盖创建领用单（库存校验：数量不足时拒绝、创建后stock_quantity减少）、审批领用（状态校验：非待审批状态不可审批、审批后库存扣减）、拒绝领用（状态恢复）三个核心流程。使用临时SQLite数据库和rusqlite::Connection，验证事务回滚场景,DeepSeek-V4-Pro,困难,测试,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
5,为src/services/requisition_service.rs编写单元测试：覆盖创建领用单（库存校验：数量不足时拒绝、创建后stock_quantity减少）、审批领用（状态校验：非待审批状态不可审批、审批后库存扣减）、拒绝领用（状态恢复）三个核心流程。使用临时SQLite数据库和rusqlite::Connection，验证事务回滚场景,Doubao-Seed-2.0-Code,困难,测试,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
5,为src/services/requisition_service.rs编写单元测试：覆盖创建领用单（库存校验：数量不足时拒绝、创建后stock_quantity减少）、审批领用（状态校验：非待审批状态不可审批、审批后库存扣减）、拒绝领用（状态恢复）三个核心流程。使用临时SQLite数据库和rusqlite::Connection，验证事务回滚场景,GLM-5.1,困难,测试,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
6,当前项目的Axum session使用CookieStore，session数据未加密。请添加安全加固：使用axum-extra的SignedCookieJar确保session cookie被签名防篡改，配置session过期时间为8小时，添加SameSite=Strict和HttpOnly属性。同时添加安全响应头中间件（X-Content-Type-Options、X-Frame-Options、Content-Security-Policy）,gpt-5.4,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
6,当前项目的Axum session使用CookieStore，session数据未加密。请添加安全加固：使用axum-extra的SignedCookieJar确保session cookie被签名防篡改，配置session过期时间为8小时，添加SameSite=Strict和HttpOnly属性。同时添加安全响应头中间件（X-Content-Type-Options、X-Frame-Options、Content-Security-Policy）,gemini-3.1-p,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
6,当前项目的Axum session使用CookieStore，session数据未加密。请添加安全加固：使用axum-extra的SignedCookieJar确保session cookie被签名防篡改，配置session过期时间为8小时，添加SameSite=Strict和HttpOnly属性。同时添加安全响应头中间件（X-Content-Type-Options、X-Frame-Options、Content-Security-Policy）,DeepSeek-V4-Pro,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
6,当前项目的Axum session使用CookieStore，session数据未加密。请添加安全加固：使用axum-extra的SignedCookieJar确保session cookie被签名防篡改，配置session过期时间为8小时，添加SameSite=Strict和HttpOnly属性。同时添加安全响应头中间件（X-Content-Type-Options、X-Frame-Options、Content-Security-Policy）,Doubao-Seed-2.0-Code,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
6,当前项目的Axum session使用CookieStore，session数据未加密。请添加安全加固：使用axum-extra的SignedCookieJar确保session cookie被签名防篡改，配置session过期时间为8小时，添加SameSite=Strict和HttpOnly属性。同时添加安全响应头中间件（X-Content-Type-Options、X-Frame-Options、Content-Security-Policy）,Qwen3.6-Plus,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
7,"在src/services/material_service.rs中新增物料批次追踪功能：新增batches表（id, material_id, batch_number, supplier_id, quantity, received_date, status），原料入厂时自动生成批次号（格式：BATCH-YYYYMMDD-XXX），领用和处置时记录关联的批次号（先进先出原则：优先消耗最早批次）。需要修改material_service、requisition_service、scrap_service关联批次操作",gpt-5.4,困难,代码生成,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
7,"在src/services/material_service.rs中新增物料批次追踪功能：新增batches表（id, material_id, batch_number, supplier_id, quantity, received_date, status），原料入厂时自动生成批次号（格式：BATCH-YYYYMMDD-XXX），领用和处置时记录关联的批次号（先进先出原则：优先消耗最早批次）。需要修改material_service、requisition_service、scrap_service关联批次操作",gemini-3.1-p,困难,代码生成,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
7,"在src/services/material_service.rs中新增物料批次追踪功能：新增batches表（id, material_id, batch_number, supplier_id, quantity, received_date, status），原料入厂时自动生成批次号（格式：BATCH-YYYYMMDD-XXX），领用和处置时记录关联的批次号（先进先出原则：优先消耗最早批次）。需要修改material_service、requisition_service、scrap_service关联批次操作",DeepSeek-V4-Pro,困难,代码生成,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
7,"在src/services/material_service.rs中新增物料批次追踪功能：新增batches表（id, material_id, batch_number, supplier_id, quantity, received_date, status），原料入厂时自动生成批次号（格式：BATCH-YYYYMMDD-XXX），领用和处置时记录关联的批次号（先进先出原则：优先消耗最早批次）。需要修改material_service、requisition_service、scrap_service关联批次操作",Doubao-Seed-2.0-Code,困难,代码生成,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
7,"在src/services/material_service.rs中新增物料批次追踪功能：新增batches表（id, material_id, batch_number, supplier_id, quantity, received_date, status），原料入厂时自动生成批次号（格式：BATCH-YYYYMMDD-XXX），领用和处置时记录关联的批次号（先进先出原则：优先消耗最早批次）。需要修改material_service、requisition_service、scrap_service关联批次操作",GLM-5.1,困难,代码生成,"Rust,Axum,SQLite,Tera","原料入厂,生产领用,边角料处置,库存预警,供应商对账"
